source_path,reason,touch_categories,phase0c_decision,sensitivity,legacy_quarantine_status,blocks_archive_cleanup,notes
04_data/phase5b_email_preflight_run_log.csv,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=email_drafts; sensitivity=HIGH; path_or_name_matches_sensitive_surface,email_drafts,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
04_data/phase5b_recipient_allowlist.csv,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=email_drafts; sensitivity=HIGH; path_or_name_matches_sensitive_surface,email_drafts,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
04_data/screening_results.csv,phase0c_decision=EXCLUDE_FROM_PHASE5R,,EXCLUDE_FROM_PHASE5R,LOW,no,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/audit_phase3a_real_position_structure.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/audit_phase3c_agent_restructure.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;email_drafts;sec_alerts;weekly_reviews;risk_rules; sensitivity=HIGH,real_positions;trade_logs;email_drafts;sec_alerts;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/calculate_phase3b_real_risk.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;risk_rules; sensitivity=HIGH,real_positions;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/check_phase4a_sec_filing_alerts.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;sec_alerts;weekly_reviews; sensitivity=HIGH,real_positions;sec_alerts;weekly_reviews,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/collect_phase2k_peer_data.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2h_manual_review_worksheets.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2j_scenario_peer_workpapers.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2l_valuation_earnings_workpapers.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2m_research_decision_review.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2n_paper_plan_drafts.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2o_paper_execution_readiness.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;risk_rules; sensitivity=HIGH,trade_logs;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2p_paper_execution_log_setup.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;risk_rules; sensitivity=HIGH,trade_logs;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2q_execution_decision_gate.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;risk_rules; sensitivity=HIGH,trade_logs;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase2r_paper_execution_log.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH,trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase3b_real_position_log.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase4a_weekly_action_labels.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;weekly_reviews; sensitivity=HIGH,real_positions;weekly_reviews,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/create_phase4b_weekly_email_draft.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=real_positions;email_drafts;sec_alerts;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;email_drafts;sec_alerts;weekly_reviews;risk_rules,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/enrich_candidate_financials.py,Deferred in Phase 0E: Phase 0E copies verified Phase 5R-A static/manual scripts only. This allowlisted workflow remains in place until a later script migration/reference update phase.,,ALLOW_FOR_PHASE5R,LOW,no,no,Skipped Phase 0E copy candidate; original preserved in place.
05_scripts/extract_phase2f_filing_excerpts.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/make_gpt_packet.py,Deferred in Phase 0E: Phase 0E copies verified Phase 5R-A static/manual scripts only. This allowlisted workflow remains in place until a later script migration/reference update phase.,,ALLOW_FOR_PHASE5R,LOW,no,no,Skipped Phase 0E copy candidate; original preserved in place.
05_scripts/make_weekly_report.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews; sensitivity=HIGH,real_positions;trade_logs;weekly_reviews,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/normalize_phase2q_filled_inputs.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/normalize_phase3b_real_position_inputs.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/phase5a_email_automation_preflight.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=email_drafts; sensitivity=HIGH; path_or_name_matches_sensitive_surface,email_drafts,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/phase5b_email_preflight_validator.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=email_drafts; sensitivity=HIGH; path_or_name_matches_sensitive_surface,email_drafts,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/rescore_phase2e1_candidates.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/review_8k_and_dilution_filings.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/risk_calculator.py,phase0c_decision=ALLOW_AFTER_REVIEW; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ALLOW_AFTER_REVIEW,MEDIUM,no,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/run_phase2q_paper_risk_calculator.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/run_phase4a_weekly_real_position_review.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=real_positions;email_drafts;sec_alerts;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;email_drafts;sec_alerts;weekly_reviews;risk_rules,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/score_phase2e_candidates.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/score_phase2f_memos.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/score_phase2k_peer_data_quality.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/screen_universe.py,Deferred in Phase 0E: Phase 0E copies verified Phase 5R-A static/manual scripts only. This allowlisted workflow remains in place until a later script migration/reference update phase.,,ALLOW_FOR_PHASE5R,LOW,no,no,Skipped Phase 0E copy candidate; original preserved in place.
05_scripts/synthesize_phase2i_human_notes.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/update_sec_filings.py,Deferred in Phase 0E: Phase 0E copies verified Phase 5R-A static/manual scripts only. This allowlisted workflow remains in place until a later script migration/reference update phase.,,ALLOW_FOR_PHASE5R,LOW,no,no,Skipped Phase 0E copy candidate; original preserved in place.
05_scripts/validate_manual_market_data.py,Deferred in Phase 0E: Phase 0E copies verified Phase 5R-A static/manual scripts only. This allowlisted workflow remains in place until a later script migration/reference update phase.,,ALLOW_FOR_PHASE5R,LOW,no,no,Skipped Phase 0E copy candidate; original preserved in place.
05_scripts/validate_phase2o_manual_chart_review.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
05_scripts/validate_phase2q_manual_execution_inputs.py,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
06_trading/paper_trades.csv,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs; sensitivity=HIGH; path_or_name_matches_sensitive_surface,trade_logs,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
06_trading/real_trades.csv,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;trade_logs,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
06_trading/trade_journal.csv,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs; sensitivity=HIGH; path_or_name_matches_sensitive_surface,trade_logs,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/latest_real_position_weekly_review.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;sec_alerts;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;sec_alerts;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/latest_weekly_report.md,phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=weekly_reviews; sensitivity=MEDIUM,weekly_reviews,EXCLUDE_FROM_PHASE5R,MEDIUM,no,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/monthly_review_template.md,phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,EXCLUDE_FROM_PHASE5R,MEDIUM,no,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase0_audit_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH,real_positions;trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase0b_phase1a_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH,real_positions;trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase1b_dry_run_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews;risk_rules; sensitivity=MEDIUM,weekly_reviews;risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase1c_sec_fetch_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews;risk_rules; sensitivity=MEDIUM,weekly_reviews;risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase1d_gpt_packet_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews;risk_rules; sensitivity=MEDIUM,weekly_reviews;risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase1e_skill_draft_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews; sensitivity=MEDIUM,weekly_reviews,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2a_real_universe_setup_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews; sensitivity=MEDIUM,weekly_reviews,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2b_candidate_sourcing_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews; sensitivity=MEDIUM,weekly_reviews,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2c_sec_fetch_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews;risk_rules; sensitivity=MEDIUM,weekly_reviews;risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2d_gpt_packet_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews;risk_rules; sensitivity=MEDIUM,weekly_reviews;risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2e1_market_8k_dilution_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2e1_market_8k_dilution_report_after_filled_data.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2e_financial_enrichment_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews;risk_rules; sensitivity=MEDIUM,weekly_reviews;risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2f_memo_review_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2g_gpt_review_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=weekly_reviews; sensitivity=MEDIUM,weekly_reviews,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2h_manual_filing_review_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2i_human_notes_synthesis_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2j_scenario_peer_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2k_peer_data_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2l_valuation_earnings_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL,,ARCHIVE_EVIDENCE_AFTER_APPROVAL,LOW,yes,no,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2m_research_decision_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2n_paper_plan_draft_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2o_paper_execution_readiness_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;risk_rules; sensitivity=HIGH,trade_logs;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2o_paper_execution_readiness_report_after_filled_chart.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;risk_rules; sensitivity=HIGH,trade_logs;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2p_paper_execution_log_setup_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs;risk_rules; sensitivity=HIGH,trade_logs;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2q_paper_execution_decision_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2q_paper_execution_decision_report_after_filled_inputs.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=ARCHIVE_EVIDENCE_AFTER_APPROVAL; touch_categories=risk_rules; sensitivity=MEDIUM,risk_rules,ARCHIVE_EVIDENCE_AFTER_APPROVAL,MEDIUM,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase2r_paper_execution_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=trade_logs; sensitivity=HIGH,trade_logs,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase3a_real_position_structure_audit_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase3b_real_position_log_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;trade_logs;weekly_reviews,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase3b_real_position_log_report_after_filled_inputs.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=LEGACY_QUARANTINE; touch_categories=real_positions;trade_logs;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;trade_logs;weekly_reviews;risk_rules,LEGACY_QUARANTINE,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase3c_agent_restructure_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=real_positions;email_drafts;weekly_reviews;risk_rules; sensitivity=HIGH,real_positions;email_drafts;weekly_reviews;risk_rules,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase4a_weekly_review_agent_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=real_positions;email_drafts;sec_alerts;weekly_reviews; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;email_drafts;sec_alerts;weekly_reviews,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
07_reviews/phase4b_email_draft_agent_report.md,listed_in_phase0c_legacy_quarantine_plan; phase0c_decision=EXCLUDE_FROM_PHASE5R; touch_categories=real_positions;email_drafts;weekly_reviews;risk_rules; sensitivity=HIGH; path_or_name_matches_sensitive_surface,real_positions;email_drafts;weekly_reviews;risk_rules,EXCLUDE_FROM_PHASE5R,HIGH,yes,yes,Preserved in place during Phase 0E; no copy/move/delete performed.
